,Surface m²,Price €,Luxury_location,Date Post,Description,Meublee,Type_appart_chambre,Type_appart_studio,Code_postal_75001,Code_postal_75002,Code_postal_75003,Code_postal_75004,Code_postal_75005,Code_postal_75006,Code_postal_75007,Code_postal_75008,Code_postal_75009,Code_postal_75010,Code_postal_75011,Code_postal_75012,Code_postal_75013,Code_postal_75014,Code_postal_75015,Code_postal_75016,Code_postal_75017,Code_postal_75018,Code_postal_75019,Code_postal_75020
162,55,1400,0,30 août 2019,"Appartement non aménagé de 55 m² rénové en 2016 ; libre dès le 1er septembre.

Situé au rez-de-chaussée, au calme (double vitrage + toutes les pièces sur rue tranquille), dans un quartier commerçant et bien desservi par les transports : Vélib' à 30m, bus 62 et 89 à moins de 100m, métro Plaisance à 500m...

- 3m de hauteur sous plafond
- Grand séjour de 24 m²
- Cuisine aménagée
- Deux chambres lumineuses avec beau parquet chêne, dont une petite chambre (6,5m²) adaptée pour un bébé ou un enfant (hauteur sous plafond idéale pour un lit mezzanine) ou pour servir de bureau.
- Salle de bains avec baignoire (intégralement rénovée).
- Cave.

Bel immeuble 1930 ; gardienne ; chauffage collectif.

Loyer 1.150€ + provision pour charges 250E.
Sérieuses garanties demandées. Merci d'envoyer vos coordonnées complètes par courriel et de prendre rendez-vous ensuite par téléphone.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
163,16,580,0,30 août 2019,"Métro Gambetta, rue Boyer. Studette 16 m² au rez-de-chaussée , séjour, salle d'eau avec possibilité de mettre machine à laver le linge, kitchenette équipée, penderie. Interphone.
Chauffage électrique individuel.
Immeuble année 1980.

Libre /2/5  septembre.
Loyer 550 €/mois + 30 € charges.
Caution et garant exigée",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
164,20,830,1,30 août 2019,"Place Voltaire Léon Blum. 1 rue du Morvan immeuble à l'angle 75011 paris (à côté Auchan supermarché et Kiabi).

Idéal étudiant(e).

Au 2e étage, grand studio (faux 2 pièces) 20 m² meublé, grande pièce (de 11 m²) indépendante avec parquet, clic-clac + armoire + commode, cuisine américaine entièrement carrelée + salle à manger (plaques vitrocéramique, réfrigérateur neuf, évier, placards, micro-ondes), salle de douche avec wc, coin lave-mains entièrement carrelé. Lave-linge neuf.
Dans la cuisine et dans la salle d'eau 2 ventilateurs électriques séparés.

Entièrement refait, bon état. 2 grandes fenêtres. Peintures neuves.
Chauffage central collectif, 2 radiateurs.
(Accès internet possible). + Antenne collective.

775 €/ mois + 55 € charges.
Caution parentale demandée.

Métro Voltaire ligne 9
Plus près (Gare de Lyon, Nation RER A), République, Bastille + bus et métro direct Galeries Lafayette Haussmann + Châtelet Les halles à 15 min en métro.

Bastille Ligne 8, 5 et 1.",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
165,38,1218,1,30 août 2019,"Marais: studio 37,59m2 1er étage traversant: entrée avec placards grande pièce avec poutres et cheminée
2 grandes fenêtres double vitrage sol carrelé, cuisine ouverte, wc séparés , salle de bains  avec baignoire .

Aussi, une petite pièce adjacente.Très lumineux, proximité de transports et commerces.

Loyer 1150,25 € + charges 67,78 €

Visite à partir de mardi  27 août 14h  sur rendez vous avec dossier complet
Caution solidaire exigée.",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,28,1070,1,30 août 2019,"Studio vide 28 m²  (une pièce avec parquet, une cuisine aménagée, une salle de bains, une entrée, plusieurs placards).
3ème étage avec ascenseur, belle vue dégagée.
Immeuble sécurisé. Proximité commerces alimentaires et transports : métro Saint Placide et Rennes, Bus : 68, 89, 94, 95, 96.

Loyer : 1070 €/mois charges comprises.",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,28,1150,0,30 août 2019,"Situation : 69 rue de l'Assomption. Métro Ranelagh, proche des Jardins de Ranelagh, rue calme mais quartier commerçants.

Très beau 28 m² situé dans un bel immeuble moderne refait à neuf, sécurisé, avec loge concierge.
Eau chaude et chauffage inclus
Vue sur jardin, très calme.

Libre immédiatement.
Location meublée.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
168,44,1590,1,30 août 2019,"Métros Michel Bizot - Porte Dorée (149 rue de Picpus).

2 pièces 44 m² + parking en sous-sol,
Appartement refait à neuf, au 1er étage dans résidence récente, confortable (ascenseur permettant l'accès direct au parking) et sécurisée (digicode, interphone).

Clair, calme, sur jardinet. Cuisine équipée séparée. wc indépendants.
Chauffage individuel électrique.   Cave.

Loyer de 1.480 Euros / mois + 110 € provision charges.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
169,25,1100,1,30 août 2019,"Charmant appartement meublé avec poutres apparentes et lumineux (belle hauteur sous plafond) d'environ 25m2 avec mezzanine, au troisième étage et sans ascenseur, dans un quartier animé de la capital, tout près du boulevard Saint-Michel ainsi que de l'île de la cité.
Il comprend :
•Grande mezzanine avec couchage double
•Cuisine équipée avec frigidaire, hotte aspirante, micro-ondes et lave-linge
•Pièce principale avec canapé-lit, table basse et table avec chaises
•Salle d'eau avec douche, lavabo et wc
•Dressing très spacieux.

Bail : 9 ou 12 mois avec possibilité de renouvellement.
Loyer charges comprises.
2 mois de caution
Chauffage électrique.
Immeuble avec digicode.

Accessibilité :
Métro ligne 4 et 10
RER B et C.

Disponible de suite.",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,25,950,0,30 août 2019,"Disponible pour Courte durée uniquement de 3 mois et demi maximum (du 16 septembre 2019 au 4 janvier 2020).

Charmant studio proche Tour Eiffel à pied : 20 minutes à pied, 5 en bus. Dans quartier très calme et sûr.

Très bien desservi par 4 lignes de métro et 5 lignes de bus : centre de Paris en 10 minutes de métro (Opéra Garnier).

Idéal 2 personnes. Wi-Fi en fibre optique + TV inclus dans les charges.
Tous commerces à proximité.
Quartier sympa, calme si on le souhaite, animé si on le souhaite aussi.

Le logement : ce studio est atypique car bien coupé, il comporte une belle entrée, une salle d'eau (peintures refaites à neuves il y a quelques mois), une cuisine séparée de la chambre donnant sur cour avec porte-fenêtre, une pièce principale avec un vrai lit 2 places (matelas 23 cm), un canapé cuir noir de standing - marque Duvivier.

3,20 mètres de hauteur de plafond avec moulures dans tout l'appartement.
Immeuble calme, et sécurisé avec 2 digicodes et interphone.
Quartier résidentiel, proche rues commerçantes et shopping (rue du Commerce / Motte-Picquet, Beaugrenelle, tout à pied).

Le 15e arrondissement est un quartier très privilégié : proche à pied de la Tour Eiffel (visible depuis l'entrée de l'immeuble). C'est aussi un quartier très sûr, car familial et résidentiel (commissariat à 5 minutes à pied). Marché primeurs et boulangerie à proximité, nombreux restaurants et commodités.

5 lignes de bus à quelques pas de l'immeuble, desservent les principaux sites touristiques de Paris : ligne 80 (Tour Eiffel, Champs-Élysées, Quartier Haussmann/St Honoré), ligne 39 (Musée du Louvre, St Germain, Aquaboulevard), ligne 89 (Panthéon, Sorbonne, Jardin du Luxembourg, quartier Latin), ligne 70 (Hôtel de Ville, Châtelet), ligne 88 (Denfert-Rochereau).
Et 4 lignes de métro.

Le locataire doit être soit :
En Formation professionnelle, Études supérieures, Contrat d'apprentissage, Stage, Mutation professionnelle, mission temporaire dans le cadre du travail.
Loyer : 950 € charges comprises.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
171,53,1590,0,30 août 2019,"
					Balcon traversant				",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
172,33,1540,1,30 août 2019,"Marais-Beaubourg. Au 40, rue des Gravilliers. Lignes 3 et 11.

Petit 2 pièces, meublé, au 4e sur cour sans ascenseur. Surface habitable : 32,60 m², hauteur sous plafond : 2,7 m, très clair avec quatre fenêtres. Orientation est. Vue dégagée. Digicode et interphone. Tomettes, poutres apparentes, cuisine (plaques halogènes, grand réfrigérateur, lave-linge, four multi-fonctions).

Libre début septembre.
Pas de colocation. Bail minimum 1 an.

1.490 €/mois + 50€ charges.
Montant du salaire net minimum souhaité : 2,5 fois le montant du loyer. Garantie bancaire ou parentale possible.
Professionnels de l'immobilier s'abstenir, vraiment.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,18,850,1,30 août 2019,"Merci de me contacter de préférence par mail : soheilas@orange.fr		

Charmant studio meublé de 18 m² Carrez et un grand espace de rangement sous la pente de 10m. 6ème étage sans ascenseur. Cuisine équipée, séparée de la pièce. Salle de bains (baignoire), wc sanibroyeurs. Chauffage électrique.
Location pour une personne. Entretien de sanibroyeur est à charge de locataire.

Loyer : 850 € /mois charges comprises.
Métro : Rambuteau, Hôtel de Ville, Arts et Métiers.
RER : Les Halles.",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,44,1350,0,30 août 2019,"Métro Alésia. Appartement meublé, F2 de  44 m² avec ascenseur, interphone, badge entrée.

Proche tous commerces et transports.

Appartement traversant : - 2 pièces séparées (rue et cour), grands placards.

- Grande  cuisine-salle à manger séparée et équipée (lave-linge et lave vaisselle, plaque vitrocéramique, réfrigérateur),
- salle d'eau séparée équipée, wc séparés.

Parquet, moulures, cheminées, chauffage électrique panneaux radiants.

Grand cave.

Loyer 1350 €/mois provision charges comprise.

Dossier complet  y compris pour la caution solidaire à prévoir lors de la visite.

Sérieuse références et garant souhaité.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
175,13,500,0,30 août 2019,"Place d'Italie. Studio meublé 13m2, ensoleillé et calme, coin cuisine, baignoire, wc sur le palier, 6éme étage sans ascenseur. Idéal étudiant. Caution parentale demandée.
Libre 1ère semaine septembre.
Loyer 500 €/mois charges comprises.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
176,86,2500,0,30 août 2019,"Rue Duret, métro Argentine/Victor Hugo, proximité d'avenue Foch et de l'Arc de Triomphe.

2 chambres, très lumineux, 8ème étage, sans vis-à-vis, sur cour, calme, à proximité de commerces (Franprix, Naturalia, etc), parfait état, nombreux rangements de qualité, cuisine équipée intégrée, douche à l'italienne, wc  séparé.

Chauffage collectif et appartement très bien chauffé en hiver.

Loyer : 2.500 €/mois + charges 300 €",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
177,39,1500,1,30 août 2019,"2 pièces meublé, pour un an, 39 m².
Très proche de l'Odéon, la Sorbonne, la faculté de médecine. 5e étage sans ascenseur, clair, silencieux (double vitrage).
Une petite entrée, une cuisine, un séjour, une chambre, une salle de bains avec douche.
Chauffage central, cuisine équipée, lave-linge.
Pas distribué pour permettre une colocation

Visite possible à partir du 2 septembre.

Loyer : 1.500 €/mois charges comprises.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,57,1950,1,30 août 2019,"Immeuble année 2000, proche métro, bon standing, rue calme, au 4e ascenseur. Orientation Est. 2 pièces 57 m², parquet, charme, lumineux : salon spacieux, chambre 12 m², cuisine dinatoire équipée (réfrigérateur, four, lave-linge, plaque électrique), salle de bains (baignoire/douche), wc indépendants, rangements.
Très bon état. Chauffage électrique. Possibilité de parking.
A meubler sur demande du locataire.

1.950€/mois charge comprises
Agences s'abstenir",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
179,18,1080,0,30 août 2019,"Studio meublé tout confort dans bel immeuble avec gardienne, à deux pas du Trocadéro (3 min à pied du métro, lignes 6 et 9).
Plusieurs lignes de bus à proximité: 22, 30, 32, 63.

Entièrement refait à neuf et tout équipé: réfrigérateur, four micro-ondes, lave-vaisselle, lave-linge, table à induction 4 feux, hotte aspirante, TV.
Canapé-lit couchage grand confort.
Linge de maison, vaisselle, couverts. Nombreux placards.

Libre immédiatement.
Merci de préciser vos revenus, profession, souhait de durée de location, garant si nécessaire. Réponse sous 24h.

Loyer charges comprises.
Caution exigée: 2 mois de loyer.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
180,51,1685,1,30 août 2019,"Appartement meublé récemment rénové à louer.

2 pièces, 51 m², 1er étage sur cour avec ascenseur, très calme, dans un immeuble de 1994.
L'appartement se trouve à 50 m du métro lignes 1,2,6,9 et RER A Nation.

Entrée avec rangements, séjour, cuisine séparée entièrement équipée, dégagement avec rangements, 1 chambre, 1 salle de bains avec douche et baignoire, toilettes séparées, 1 terrasse 5 m².
Sols en carrelage ou parquet stratifié.

Concierge, local à vélo.
Appartement entièrement équipé (vaisselle, lave linge séchant, plaques chauffantes, réfrigérateur, micro-ondes, fer à repasser, etc..)

Possibilité de fournir le linge de maison
Possibilité de séjour cours négociable

Loyer : 1685 € + charges 110 €",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
181,50,1950,1,29 août 2019,"Proche Beaubourg, métro Rambuteau.

1er étage ascenseur, 2 pièces avec cuisine ouverte sur séjour, 1 salle d'eau, 1 chambre (lit 180/ 200 ) , nombreux rangements.

Appartement refait à neuf et meublé : TV, lave-linge et vaisselle, four micro-ondes, machine à café, vaisselle, et linge de maison fourni.

Immeuble très sécurisé (digicode, vigik et service sécurité 24/24).
Loyer charges comprises (chauffage, eau chaude et froide + charges courantes) électricité à la charge du locataire.

Caution de 2 mois de loyer et garanties.
Dossier complet demandé lors de la visite.
Merci de vous présenter par mail.
Loyer : 1950 €/mois charges comprises",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,30,1150,1,29 août 2019,"A louer à partir du 2 septembre

Proche Panthéon, Lycée Louis-le-Grand, Henry IV, Saint-Louis, la Sorbonne et nombreux établissements d'enseignement supérieurs

Au 5ème étage avec ascenseur, côté cour (vue sur Panthéon) appartement meublé avec entrée, cuisine, salle d'eau + WC et chambre

Chauffage et eau chaude collectifs inclus dans le loyer

Entrée / couloir : commode et nombreux rangements
Salon / chambre : lit 140x90, canapé-lit, grand bureau, table, chaises, TV et étagères
Salle d'eau : douche, grand lavabo avec rangement, lave-linge et WC
Cuisine : plaque halogène, réfrigérateur, micro-onde, vaisselles et couverts

Loyer : 1150 € charges comprises.",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,48,1800,0,29 août 2019,"Large studio avec terrasse - entièrement rénové, meublé et équipé.

Spacieux studio meublé et équipé de 48 m², sur une ruelle au calme (pas de circulation), complété d'une terrasse de 17 m², et d'une cave de 4m² sur le palier. Immeuble récent avec concierge, surveillance vidéo, sécurisé par double digicode.  Appartement au 4ème étage par ascenseur, très lumineux, entièrement rénové avec raffinement, beaucoup de lumière (orientation sud-ouest).

- salon : sofa-bed 2 places + 2 fauteuils et table basse,
- espace repos : large lit 2 personnes,
- cuisine : frigo, micro-ondes, plaque vitrocéramique, machine Nespresso,
- salle de bains : large douche à l'italienne, machine à laver,
- large dressing : 4 mètres de suspendus et ++ tiroirs, table & fer à repasser, étendoir à linge,
- terrasse : 17 m² privatifs, pas de vis-à-vis, le soleil toute la journée,
- cave : rangements supplémentaires sur le palier,

Loyer : 1800 €/mois + charges : 120€ comprenant Electricité, Chauffage, Eau & charges de la copropriété.

Métros Péreire - Ternes - Porte Maillot,
Bus 43/84/92/93 - RER C.

L'appartement disponible le 30/11/2019.
Contactez-nous pour les questions et les détails.
(we speak english and mandarin).",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
184,59,2400,1,29 août 2019,"Très bel appartement de grand standing, situé rue du Caire dans 2eme arrondissement de Paris. prés des commerces.
Caractéristiques : Surface: 59 m²
3 étage (ascenseur)
Digicode
3 pièces : 2 chambres, double réception, Cuisine ouverte sur le salon, wc et salle de bains.
Charges comprises
montant du loyer : 2400 EURO

Loyer : 2400 € charges comprises.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,50,2390,0,29 août 2019,"Superbe 2 pièces 50 m². Rue St-Paul. Ascenseur, gardien. Vue dégagée sur jardin privé.
Entièrement meublé, équipé. Refait à neuf par architecte. 1 chambre, salle de bains (douche et baignoire), wc séparés, grand salon/salle à manger, cuisine indépendante entièrement équipée (lave vaisselle, machine lavante séchante, combi four/micro-ondes, etc). 1 cave.
Libre le 5 février 2020
Loyer charges comprises dont chauffage inclus.
Loyer : 2390 € charges comprises",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,21,1030,0,29 août 2019,"Rue Greuze. Immeuble Haussmannien, de grand standing. Appartement Refait à neuf, Meublé au rez de chaussée. Calme.

A 2 pas de l'école Janson de Sailly et de la place Trocadéro.

Kitchenette équipée, lave linge. Salle de bains et wc séparés.  Lit en Mezzanine. Parquet à l'ancienne.

Vu sur Jardin. Gardien. Une Cave complète le bien.

Agence s'abstenir SVP.

Une présentation par mail de votre situation personnelle est préconisée avant toute visite. Un dossier complet vous sera impératif lors de cette visite.

Loyer : 1030 € charges comprises",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
187,16,820,0,29 août 2019,"Monceau ou Malesherbes.
Immeuble de très bon standing, au pied des métros Monceau et Malesherbes et à deux pas du parc Monceau, ascenseur,  interphone, digicode, gardienne.
Beau studio de 16 m², refait à neuf, au 1er étage sur rue ensoleillé : porte blindée, entrée/placards, coin cuisine neuve équipée, machine à laver. Pièce principale, parquet neuf, salle d'eau remise à neuf avec douche, wc et lavabo, chauffage collectif, câblé fibre optique.

Disponible à fin septembre 2019.
Les visites commencent à partir du 26/08/2019.

Loyer : 820 €/mois charges comprises.
Sérieuses références demandées.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
188,30,1150,0,29 août 2019,"Au pied de Montmartre, charmant studio meublé au premier étage d'une résidence sécurisée.
Composé d'une cuisine américaine, salon, coin nuit séparé, dressing et belle salle de bain. Environnement agréable avec de nombreux commerces de proximité.

Métro ligne 2, stations Anvers ou Pigalle et ligne 12 Abbesses accessibles en quelques minutes à pied.
Loyer : 1050 €/mois + charges 100 €",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
189,75,2450,1,29 août 2019,"Côté Marais / Place des Vosges,
dans résidence récente de haut standing sécurisée (codes, interphone, gardien sur place)
Au 2e étage avec ascenseur,
très beau T3 de 74 m² refait entièrement à neuf en 2017.
1 balcon filant + 1 terrasse 6 m² avec possibilité de manger à 4,
cave et place de parking au sous-sol.
Cuisine équipée haut de gamme (lave-vaisselle, lave-linge, frigo, four, plaque induction) ouverte sur salon, dressing et nombreux rangements, parquet, baignoire. WC séparés.
Appartement très lumineux (baies vitrées), calme, vue dégagée sur jardin, toutes commodités à proximité,

Location non meublée : 2 450 € + 300 € charges mensuelles

Dossier sérieux demandé, pas de colocation
Libre de suite.

Loyer : 2450 € + charges 300 €",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
190,52,2400,1,29 août 2019,"Rue des Beaux-Arts, au coeur du quartier Saint-Germain-des-Près.

Dans un immeuble ancien avec ascenseur, très beau et lumineux deux pièces de 52 m² situé au 2ème étage avec une hauteur sous plafond de 3,10 m.

Ce bien se compose d'un séjour, d'une cuisine équipée, d'une chambre avec de nombreux espaces de rangement, et d'une salle de bains avec baignoire et douche.

Très belles prestations ; il dispose d'une belle luminosité (vue sur jardins) et d'un grand calme. Chauffage individuel électrique. Une cave avec porte blindée vient compléter ce bien. Bail code civil (résidence secondaire).
Loyer charges comprises

Loyer : 2400 € charges comprises",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,35,1100,0,29 août 2019,"Studio de 35 m² meublé et équipé a louer pendant notre absence à l'étranger. Situe au 1er étage dans un immeuble ancien de 3 étages, dans une impasse piétonne, fenêtres double vitrage, vue sur arbres et nature.

Coin cuisine, salle d'eau et wc, rangements, canapé-lit, lave-linge, radiateurs électriques, accès internet et télévision.

Période : à partir du 1er octobre 2019 au 20 avril 2020. Loyer charges comprises.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
192,33,1100,0,29 août 2019,"Deux pièces double exposition.

Entrée avec dressing, salle de bain w.c., chambre, salle de séjour, cuisine américaine avec plaque vitro céramique, ballon électrique pour l'eau chaude et radiateurs électriques.

Loyer : 1100 € charges comprises.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
193,35,1000,0,29 août 2019,"Appartement non meublé, dans immeuble ancien, idéalement situé entre les Buttes Chaumont, le canal St Martin et la Villette. 35 m² de deux pièces avec une cuisine équipée (deux plaques vitro, un réfrigérateur), une salle de bains (douche). A cet appartement, une cave, un local vélo. A proximité des commerces.
Loyer : 900 €/mois + charges 100 €.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
194,40,1500,0,29 août 2019,"Montmartre. Rue Francoeur.
2 pièces 40 m², rénovation par architecte, parquet dans toutes les pièces.

Au 9ème et dernier étage avec ascenseur, vue dégagée sur les toits de Paris, soleil.

Entrée, cuisine équipée, grand séjour avec grand balcon, grande chambre, wc séparés, salle de bains, grands placards.
Loyer : 1.350 €/mois + 150 € charges.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
195,30,1165,0,29 août 2019,"Paris 20ème. Place Gambetta.

Dans bel immeuble haussmannien, au 7ème  et dernier étage avec ascenseur.

Beau 2 pièces traversant de 30 m², rénové par architecte, meublé et équipé, comprenant une cuisine aménagée avec électroménager Bosch (lave vaisselle, réfrigérateur, congélateur, four et plaque induction, micro-onde) donnant sur séjour, une chambre avec espace rangement et bureau (meubles d'architecte). Salle de bain avec douche, lavabo, wc, lave-linge et sèche serviette.

Chauffages thermorégulés. Parquet, moulures et cheminées, double vitrage.
Exposition sud, très ensoleillé, vue dégagée sur Paris.

Au pied du métro, tous commerces, cinémas et théâtres à proximité.
Pas de colocation.

Agences et courtiers s'abstenir.

Loyer : 1165 € + charges 95 €",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
196,21,870,1,29 août 2019,"Studio  meublé, 21 m², petite salle de bains, Kitchenette. Vraie mezzanine. Chauffage central.
Métro Monge ou Jussieu, très bien situé.
Loyer : 870 €/mois charges comprises",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,14,850,0,29 août 2019,"Au cœur du marché de Levis (46 rue de Levis). Studette meublée, 14 m², rénovée en juillet 2018 : cuisinette (réfrigérateur, four, plaque, hotte, lave-linge lavant séchant neuf juillet 2018).
Entièrement équipé, canapé lit 140x200, armoire sur mesure, bureau, chaise, salle d'eau avec wc. A 2 pas du métro Villiers. Idéal étudiant(e). 850 €/mois charges comprises (abonnement Free box télévision, téléphone, internet et électricité inclus). Sérieuses références demandées (2 mois de caution + loyer du mois). De préférence bail 1 an minimum.
Merci d'envoyer un dossier par mail -les visites commencent les 03/08/2018 , 04/08 et 05/08/2019
Appartement disponible le samedi 17/08/2019.
Loyer : 850 €/mois charges comprises.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,40,1400,1,29 août 2019,"Grand studio vide, refait à neuf, rue Bonaparte au 5ème et dernier étage  d'un immeuble calme et bien entretenu.
Salaire minimum exigé 4000€
Visitable à partir du 15 juin sur la base d'un dossier complet*

Une présentation par mail de votre situation personnelle est préconisée avant toute visite. Un dossier complet vous sera impératif lors de cette visite..

- Photocopie CNI (recto/verso)
- Photocopie des trois derniers bulletins de salaire.
- Avis d'imposition 2018
(merci d'apporté des documents scannés et non photographiés).

Loyer : 1.400 € charges comprises",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,47,1599,0,29 août 2019,"Appartement meublé, quartier calme, bel immeuble parisien rénové.
Très beau 2 pièces meublé, avec des fenêtres en double-vitrage, 47 m² parfait état, lumineux, avec accès à un box de 5 m² dans la cave. Comportant entrée, cuisine entièrement équipée, salon, salle de bains, toilettes séparées, chambre avec un grand placard.
Immeuble sécurisé avec deux digicodes et ascenseur.

Proche des stations métros Boucicaut et Lourmel, ainsi que du Tramway.
Nombreux commerces à proximité.

Libre le 1 Septembre.
Loyer : 1599 €/mois charges comprises.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
